inPmidList= [27115754] onPmidList= []
inPmidList= [] onPmidList= [22826123]
inPmidList= [22826119] onPmidList= []
inPmidList= [11100706] onPmidList= []
inPmidList= [24166028] onPmidList= []
inPmidList= [27058658] onPmidList= []
inPmidList= [1352771] onPmidList= []
inPmidList= [] onPmidList= [22622083]
inPmidList= [20864776, 20716828] onPmidList= []
inPmidList= [8178144] onPmidList= []
inPmidList= [] onPmidList= [24066227]
inPmidList= [19847957] onPmidList= []
inPmidList= [] onPmidList= [22138626]
inPmidList= [25459878] onPmidList= []
inPmidList= [] onPmidList= [18633409, 18552837]
inPmidList= [18633407] onPmidList= []
inPmidList= [] onPmidList= [15225544]
inPmidList= [27638913] onPmidList= []
inPmidList= [21485431] onPmidList= []
inPmidList= [] onPmidList= [17043222]
inPmidList= [8479531] onPmidList= []
inPmidList= [23352134] onPmidList= []
inPmidList= [17392802] onPmidList= []
inPmidList= [] onPmidList= [25973601]
inPmidList= [8934511] onPmidList= []
inPmidList= [26180061] onPmidList= []
inPmidList= [] onPmidList= [19066337]
inPmidList= [16427002] onPmidList= []
inPmidList= [25657348] onPmidList= []
inPmidList= [] onPmidList= [11292874, 11292875]
inPmidList= [19782019] onPmidList= []
inPmidList= [11130060] onPmidList= []
inPmidList= [] onPmidList= [19078966]
inPmidList= [] onPmidList= [19037259]
inPmidList= [22891031] onPmidList= []
inPmidList= [23134730] onPmidList= []
inPmidList= [21300272] onPmidList= []
inPmidList= [8673106] onPmidList= []
inPmidList= [] onPmidList= [16537494]
inPmidList= [] onPmidList= [23615609]
inPmidList= [23615607] onPmidList= []
inPmidList= [] onPmidList= [1903839]
inPmidList= [12368256] onPmidList= []
inPmidList= [26317237] onPmidList= []
inPmidList= [2188357] onPmidList= []
inPmidList= [26688884] onPmidList= []
inPmidList= [23878271] onPmidList= []
inPmidList= [23878271] onPmidList= []
inPmidList= [23354053] onPmidList= []
inPmidList= [] onPmidList= [23354046]
inPmidList= [23938299] onPmidList= []
inPmidList= [12572557] onPmidList= []
inPmidList= [20738332] onPmidList= []
inPmidList= [] onPmidList= [19597337]
inPmidList= [] onPmidList= [19684576]
inPmidList= [26244628] onPmidList= []
inPmidList= [1334572] onPmidList= []
inPmidList= [18758490] onPmidList= []
inPmidList= [18758492] onPmidList= []
inPmidList= [24590226] onPmidList= []
inPmidList= [] onPmidList= [8446029]
inPmidList= [] onPmidList= [17259986]
inPmidList= [9490475] onPmidList= []
inPmidList= [9490488] onPmidList= []
inPmidList= [22453910] onPmidList= []
inPmidList= [23388823] onPmidList= []
inPmidList= [20347417] onPmidList= []
inPmidList= [] onPmidList= [14661025]
inPmidList= [25230932] onPmidList= []
inPmidList= [21403467] onPmidList= []
inPmidList= [20471936] onPmidList= []
inPmidList= [20471937] onPmidList= []
inPmidList= [] onPmidList= [17850751]
inPmidList= [17850740] onPmidList= []
inPmidList= [10931882] onPmidList= []
inPmidList= [25434464] onPmidList= []
inPmidList= [] onPmidList= [26075356]
inPmidList= [] onPmidList= [15184905]
inPmidList= [] onPmidList= [15229592]
inPmidList= [22166996] onPmidList= []
inPmidList= [15229585] onPmidList= []
inPmidList= [22473469, 15282594] onPmidList= []
inPmidList= [] onPmidList= [15339662]
inPmidList= [27738195] onPmidList= []
inPmidList= [] onPmidList= [19424157]
inPmidList= [19424145] onPmidList= []
inPmidList= [10950640] onPmidList= []
inPmidList= [10950640] onPmidList= []
inPmidList= [20008930] onPmidList= []
inPmidList= [26311847] onPmidList= []
inPmidList= [] onPmidList= [24086053]
inPmidList= [16217036] onPmidList= []
inPmidList= [11298426] onPmidList= []
inPmidList= [21784241, 21850034] onPmidList= []
inPmidList= [25551126, 25367125] onPmidList= []
inPmidList= [18388905] onPmidList= []
inPmidList= [26651936] onPmidList= []
inPmidList= [] onPmidList= [25155611]
inPmidList= [26431401] onPmidList= []
inPmidList= [22672903, 22722497] onPmidList= []
inPmidList= [] onPmidList= [25961503, 26075356]
inPmidList= [9988261] onPmidList= []
inPmidList= [27278289] onPmidList= []
inPmidList= [20304791] onPmidList= []
inPmidList= [26890028] onPmidList= []
inPmidList= [] onPmidList= [20980819]
inPmidList= [] onPmidList= [20980821]
inPmidList= [] onPmidList= [1862341]
inPmidList= [1862341] onPmidList= []
inPmidList= [] onPmidList= [21293191]
inPmidList= [27383728] onPmidList= []
inPmidList= [27383074] onPmidList= []
inPmidList= [22888114] onPmidList= []
inPmidList= [] onPmidList= [26586187]
inPmidList= [23924684] onPmidList= []
inPmidList= [20861877, 12086613] onPmidList= []
inPmidList= [17389225] onPmidList= []
inPmidList= [11038192] onPmidList= []
inPmidList= [11038192] onPmidList= []
inPmidList= [11038192] onPmidList= []
inPmidList= [11038192] onPmidList= []
inPmidList= [] onPmidList= [11038183, 11038182, 11038181, 11038180]
inPmidList= [7630391] onPmidList= []
inPmidList= [] onPmidList= [15208638]
inPmidList= [15990883] onPmidList= []
inPmidList= [26554091, 26284670] onPmidList= []
inPmidList= [25465329] onPmidList= []
inPmidList= [8293474] onPmidList= []
inPmidList= [10577192] onPmidList= []
inPmidList= [18694384] onPmidList= []
inPmidList= [26921164] onPmidList= []
inPmidList= [] onPmidList= [10403247]
inPmidList= [] onPmidList= [18364702]
inPmidList= [] onPmidList= [18364698]
inPmidList= [25026031] onPmidList= []
inPmidList= [] onPmidList= [19597508]
inPmidList= [9229773, 9340747] onPmidList= []
inPmidList= [] onPmidList= [25416945]
inPmidList= [17470349] onPmidList= []
inPmidList= [] onPmidList= [16882981]
inPmidList= [21526225] onPmidList= []
inPmidList= [] onPmidList= [21526221]
inPmidList= [11565017] onPmidList= []
inPmidList= [] onPmidList= [23810534]
inPmidList= [12130772] onPmidList= []
inPmidList= [] onPmidList= [26245374, 26192197]
inPmidList= [26245372] onPmidList= []
inPmidList= [25771811, 25569341] onPmidList= []
inPmidList= [28357317] onPmidList= []
inPmidList= [17188029] onPmidList= []
inPmidList= [] onPmidList= [27483004]
inPmidList= [17332886] onPmidList= []
inPmidList= [22732246] onPmidList= []
inPmidList= [23223930] onPmidList= []
inPmidList= [23554577, 23552216] onPmidList= []
inPmidList= [7543359] onPmidList= []
inPmidList= [] onPmidList= [25449133]
inPmidList= [22964977] onPmidList= []
inPmidList= [28357218] onPmidList= []
inPmidList= [] onPmidList= [25984720]
inPmidList= [25984719] onPmidList= []
inPmidList= [25145844] onPmidList= []
inPmidList= [] onPmidList= [26456111]
inPmidList= [19225515] onPmidList= []
inPmidList= [19225515] onPmidList= []
inPmidList= [9207780] onPmidList= []
inPmidList= [17372602] onPmidList= []
inPmidList= [] onPmidList= [17293872]
inPmidList= [17082789] onPmidList= []
inPmidList= [] onPmidList= [24936793]
inPmidList= [] onPmidList= [25684365]
inPmidList= [16286003] onPmidList= []
inPmidList= [21981913] onPmidList= []
inPmidList= [] onPmidList= [26248006]
inPmidList= [] onPmidList= [8625407, 8625408, 8625409]
inPmidList= [24805340] onPmidList= []
inPmidList= [8625401] onPmidList= []
inPmidList= [] onPmidList= [24705553]
inPmidList= [26509691] onPmidList= []
inPmidList= [] onPmidList= [26489472]
inPmidList= [27418679] onPmidList= []
inPmidList= [8684452] onPmidList= []
inPmidList= [28373300] onPmidList= []
inPmidList= [21878997] onPmidList= []
inPmidList= [12355078] onPmidList= []
inPmidList= [] onPmidList= [24675956]
inPmidList= [20852605] onPmidList= []
inPmidList= [24675944] onPmidList= []
inPmidList= [] onPmidList= [22727621]
inPmidList= [] onPmidList= [15210110, 15210111]
inPmidList= [15210104] onPmidList= []
inPmidList= [22579244] onPmidList= []
inPmidList= [] onPmidList= [25672363]
inPmidList= [23103764] onPmidList= []
inPmidList= [] onPmidList= [12032295]
inPmidList= [] onPmidList= [25918226]
inPmidList= [27457944] onPmidList= []
inPmidList= [7637777] onPmidList= []
inPmidList= [] onPmidList= [18385733]
inPmidList= [18385723] onPmidList= []
inPmidList= [] onPmidList= [17401378]
inPmidList= [] onPmidList= [24153182, 24153184]
inPmidList= [24153180] onPmidList= []
inPmidList= [24153180] onPmidList= []
inPmidList= [] onPmidList= [14716018]
inPmidList= [] onPmidList= [14716019]
inPmidList= [19763143] onPmidList= []
inPmidList= [2244943] onPmidList= []
inPmidList= [20414989] onPmidList= []
inPmidList= [24644248] onPmidList= []
inPmidList= [] onPmidList= [24837546]
inPmidList= [] onPmidList= [22237024]
inPmidList= [22945255] onPmidList= []
inPmidList= [23932711] onPmidList= []
inPmidList= [21869602] onPmidList= []
inPmidList= [] onPmidList= [19361851]
inPmidList= [9235630] onPmidList= []
inPmidList= [12620205] onPmidList= []
inPmidList= [12620205] onPmidList= []
inPmidList= [] onPmidList= [12620223]
inPmidList= [] onPmidList= [25456447]
inPmidList= [27768882] onPmidList= []
inPmidList= [] onPmidList= [11309624]
inPmidList= [11309599] onPmidList= []
inPmidList= [] onPmidList= [16814715]
inPmidList= [16814711] onPmidList= []
inPmidList= [16814710] onPmidList= []
inPmidList= [22848064] onPmidList= []
inPmidList= [17482537] onPmidList= []
inPmidList= [] onPmidList= [15766523]
inPmidList= [15766518] onPmidList= []
inPmidList= [16061803] onPmidList= []
inPmidList= [19211786] onPmidList= []
inPmidList= [19436717] onPmidList= []
inPmidList= [] onPmidList= [19436716]
inPmidList= [] onPmidList= [14718172]
inPmidList= [26252643] onPmidList= []
inPmidList= [14718160] onPmidList= []
inPmidList= [25794435] onPmidList= []
inPmidList= [] onPmidList= [26252497]
inPmidList= [20548293] onPmidList= []
inPmidList= [24942161] onPmidList= []
inPmidList= [] onPmidList= [24942160]
inPmidList= [] onPmidList= [12621434]
inPmidList= [] onPmidList= [11740490, 11740491]
inPmidList= [11048703] onPmidList= []
inPmidList= [11573079] onPmidList= []
inPmidList= [11573080] onPmidList= []
inPmidList= [24731687] onPmidList= [24507729]
inPmidList= [25716750] onPmidList= []
inPmidList= [25529898] onPmidList= []
inPmidList= [] onPmidList= [22169533]
inPmidList= [] onPmidList= [20657548, 20622808]
inPmidList= [15657127] onPmidList= []
inPmidList= [9214494] onPmidList= []
inPmidList= [] onPmidList= [16554824]
inPmidList= [] onPmidList= [16415853]
inPmidList= [18662534] onPmidList= []
inPmidList= [] onPmidList= [10581556]
inPmidList= [24267448] onPmidList= []
inPmidList= [27814517] onPmidList= []
inPmidList= [24747527] onPmidList= []
inPmidList= [26587752] onPmidList= []
inPmidList= [11875449] onPmidList= []
inPmidList= [11574867] onPmidList= []
inPmidList= [] onPmidList= [26359986]
inPmidList= [16614198] onPmidList= [16293764, 16051752]
inPmidList= [16293743] onPmidList= []
inPmidList= [20076561] onPmidList= []
inPmidList= [21536731] onPmidList= []
inPmidList= [] onPmidList= [18391073]
inPmidList= [25492883] onPmidList= []
inPmidList= [15604398] onPmidList= []
inPmidList= [] onPmidList= [25731169]
inPmidList= [25793235] onPmidList= []
inPmidList= [25731163] onPmidList= []
inPmidList= [11397933] onPmidList= []
inPmidList= [11397933] onPmidList= []
inPmidList= [] onPmidList= [16766678]
inPmidList= [] onPmidList= [16818607]
inPmidList= [26519325] onPmidList= [25430969]
inPmidList= [8692263] onPmidList= []
inPmidList= [] onPmidList= [9487133]
inPmidList= [1465148] onPmidList= []
inPmidList= [24375751, 24336505] onPmidList= []
inPmidList= [24336505] onPmidList= []
inPmidList= [] onPmidList= [27741250]
inPmidList= [18454128] onPmidList= []
inPmidList= [26295834] onPmidList= []
inPmidList= [27058790] onPmidList= []
inPmidList= [] onPmidList= [9217162]
inPmidList= [9217147] onPmidList= []
inPmidList= [23110893] onPmidList= []
inPmidList= [12954079] onPmidList= []
inPmidList= [] onPmidList= [20227376, 20188666]
inPmidList= [9741619] onPmidList= []
inPmidList= [16826228] onPmidList= []
inPmidList= [] onPmidList= [25042851]
inPmidList= [24161982] onPmidList= []
inPmidList= [15932238] onPmidList= []
inPmidList= [] onPmidList= [17081974]
inPmidList= [17081967] onPmidList= []
inPmidList= [17081966] onPmidList= []
inPmidList= [21960615] onPmidList= []
inPmidList= [15211503] onPmidList= []
inPmidList= [28149911] onPmidList= []
inPmidList= [21900954, 21878964, 21852477] onPmidList= []
inPmidList= [] onPmidList= [17082456]
inPmidList= [17082441, 17082440] onPmidList= []
inPmidList= [] onPmidList= [22226051]
inPmidList= [26526532] onPmidList= []
inPmidList= [] onPmidList= [12676582]
inPmidList= [] onPmidList= [17072313]
inPmidList= [] onPmidList= [16783364, 16783363]
inPmidList= [] onPmidList= [16732272]
inPmidList= [24725592] onPmidList= []
inPmidList= [22405272] onPmidList= []
inPmidList= [] onPmidList= [14697200]
inPmidList= [] onPmidList= [25209664]
inPmidList= [25209662] onPmidList= []
inPmidList= [] onPmidList= [27044889]
inPmidList= [25482082] onPmidList= []
inPmidList= [22892565] onPmidList= []
inPmidList= [25996679] onPmidList= []
inPmidList= [24080755] onPmidList= []
inPmidList= [23959129] onPmidList= []
inPmidList= [] onPmidList= [25996596, 25996492]
inPmidList= [14724595, 15152223] onPmidList= []
inPmidList= [23637573] onPmidList= []
inPmidList= [] onPmidList= [23637571]
inPmidList= [9518363] onPmidList= []
inPmidList= [9518359] onPmidList= []
inPmidList= [23058806] onPmidList= []
inPmidList= [7909170] onPmidList= []
inPmidList= [] onPmidList= [7909168]
inPmidList= [23921554] onPmidList= []
inPmidList= [18775320] onPmidList= []
inPmidList= [24361330] onPmidList= []
inPmidList= [] onPmidList= [19150427]
inPmidList= [] onPmidList= [16051752]
inPmidList= [17470346] onPmidList= []
inPmidList= [] onPmidList= [21541368, 21541367]
inPmidList= [21541366] onPmidList= []
inPmidList= [21541366] onPmidList= []
inPmidList= [] onPmidList= [19328069]
inPmidList= [] onPmidList= [19666511]
inPmidList= [] onPmidList= [23036860]
inPmidList= [12939409] onPmidList= []
inPmidList= [] onPmidList= [17347440]
inPmidList= [17347431] onPmidList= []
inPmidList= [23419279] onPmidList= []
inPmidList= [] onPmidList= [12891361]
inPmidList= [12891342] onPmidList= []
inPmidList= [20418501] onPmidList= []
inPmidList= [24536042] onPmidList= []
inPmidList= [17426438] onPmidList= []
inPmidList= [2143560] onPmidList= []
inPmidList= [] onPmidList= [14645854]
inPmidList= [16437102] onPmidList= []
inPmidList= [] onPmidList= [25942622]
inPmidList= [] onPmidList= [18171472]
inPmidList= [] onPmidList= [19013280]
inPmidList= [] onPmidList= [13678584]
inPmidList= [13678576] onPmidList= []
inPmidList= [] onPmidList= [23666333]
inPmidList= [] onPmidList= [15893389]
inPmidList= [] onPmidList= [12368258]
inPmidList= [17276350] onPmidList= []
inPmidList= [10036725] onPmidList= []
inPmidList= [26567777] onPmidList= []
inPmidList= [2144892] onPmidList= []
inPmidList= [11057893] onPmidList= []
inPmidList= [] onPmidList= [11035797]
inPmidList= [12447351] onPmidList= []
inPmidList= [22677705] onPmidList= []
inPmidList= [] onPmidList= [10720331]
inPmidList= [] onPmidList= [26799765, 26799764]
inPmidList= [16888129] onPmidList= []
inPmidList= [2215676] onPmidList= []
inPmidList= [22427432] onPmidList= []
inPmidList= [17386254] onPmidList= []
inPmidList= [18685697, 20651645] onPmidList= []
inPmidList= [18679429] onPmidList= []
inPmidList= [18679429] onPmidList= []
inPmidList= [18981468] onPmidList= []
inPmidList= [8484124] onPmidList= []
inPmidList= [] onPmidList= [24137105]
inPmidList= [16564005] onPmidList= []
inPmidList= [] onPmidList= [16819517]
inPmidList= [26884169] onPmidList= []
inPmidList= [26582049] onPmidList= []
inPmidList= [] onPmidList= [8962044]
inPmidList= [25810199] onPmidList= []
inPmidList= [] onPmidList= [23019609]
inPmidList= [] onPmidList= [11547334]
inPmidList= [12391309] onPmidList= []
inPmidList= [] onPmidList= [24633327]
inPmidList= [] onPmidList= [11698677]
inPmidList= [11715032] onPmidList= []
inPmidList= [21844225] onPmidList= []
inPmidList= [15146071] onPmidList= []
inPmidList= [1701031] onPmidList= []
inPmidList= [] onPmidList= [23523370]
inPmidList= [14765178] onPmidList= []
inPmidList= [14749767] onPmidList= []
inPmidList= [] onPmidList= [18662540, 18662539]
inPmidList= [20529234] onPmidList= []
inPmidList= [18662534] onPmidList= []
